4423,0.357421875 0.712890625 0.08203125 0.05859375
4425,0.357421875 0.712890625 0.08203125 0.05859375
4429,0.357421875 0.712890625 0.08203125 0.05859375
4430,0.357421875 0.712890625 0.08203125 0.05859375
4436,0.357421875 0.712890625 0.08203125 0.05859375
4438,0.357421875 0.712890625 0.08203125 0.05859375
4439,0.357421875 0.712890625 0.08203125 0.05859375
4441,0.357421875 0.712890625 0.08203125 0.05859375
4445,0.357421875 0.712890625 0.08203125 0.05859375
4447,0.357421875 0.712890625 0.08203125 0.05859375
4449,0.357421875 0.712890625 0.08203125 0.05859375
4450,0.357421875 0.712890625 0.08203125 0.05859375
4451,0.357421875 0.712890625 0.08203125 0.05859375
4452,0.357421875 0.712890625 0.08203125 0.05859375
4453,0.357421875 0.712890625 0.08203125 0.05859375
4456,0.357421875 0.712890625 0.08203125 0.05859375
4457,0.357421875 0.712890625 0.08203125 0.05859375
4458,0.357421875 0.712890625 0.08203125 0.05859375
4459,0.357421875 0.712890625 0.08203125 0.05859375
4460,0.357421875 0.712890625 0.08203125 0.05859375
4461,0.357421875 0.712890625 0.08203125 0.05859375
4462,0.357421875 0.712890625 0.08203125 0.05859375
4465,0.357421875 0.712890625 0.08203125 0.05859375
4466,0.357421875 0.712890625 0.08203125 0.05859375
4468,0.357421875 0.712890625 0.08203125 0.05859375
4469,0.357421875 0.712890625 0.08203125 0.05859375
4470,0.357421875 0.712890625 0.08203125 0.05859375
4471,0.357421875 0.712890625 0.08203125 0.05859375
4472,0.357421875 0.712890625 0.08203125 0.05859375
4473,0.357421875 0.712890625 0.08203125 0.05859375
4475,0.357421875 0.712890625 0.08203125 0.05859375
4476,0.357421875 0.712890625 0.08203125 0.05859375
4484,0.357421875 0.712890625 0.08203125 0.05859375
4485,0.357421875 0.712890625 0.08203125 0.05859375
4486,0.357421875 0.712890625 0.08203125 0.05859375
4487,0.357421875 0.712890625 0.08203125 0.05859375
4488,0.357421875 0.712890625 0.08203125 0.05859375
4491,0.357421875 0.712890625 0.08203125 0.05859375
4492,0.357421875 0.712890625 0.08203125 0.05859375
4495,0.357421875 0.712890625 0.08203125 0.05859375
4496,0.357421875 0.712890625 0.08203125 0.05859375
4497,0.357421875 0.712890625 0.08203125 0.05859375
4498,0.357421875 0.712890625 0.08203125 0.05859375
4499,0.357421875 0.712890625 0.08203125 0.05859375
4504,0.357421875 0.712890625 0.08203125 0.05859375
4505,0.357421875 0.712890625 0.08203125 0.05859375
4506,0.357421875 0.712890625 0.08203125 0.05859375
4507,0.357421875 0.712890625 0.08203125 0.05859375
4508,0.357421875 0.712890625 0.08203125 0.05859375
4509,0.357421875 0.712890625 0.08203125 0.05859375
4510,0.357421875 0.712890625 0.08203125 0.05859375
4512,0.357421875 0.712890625 0.08203125 0.05859375
4514,0.357421875 0.712890625 0.08203125 0.05859375
4516,0.357421875 0.712890625 0.08203125 0.05859375
4518,0.357421875 0.712890625 0.08203125 0.05859375
4524,0.357421875 0.712890625 0.08203125 0.05859375
4527,0.357421875 0.712890625 0.08203125 0.05859375
4528,0.357421875 0.712890625 0.08203125 0.05859375
4529,0.357421875 0.712890625 0.08203125 0.05859375
4535,0.357421875 0.712890625 0.08203125 0.05859375
4536,0.357421875 0.712890625 0.08203125 0.05859375
4538,0.357421875 0.712890625 0.08203125 0.05859375
4540,0.357421875 0.712890625 0.08203125 0.05859375
4541,0.357421875 0.712890625 0.08203125 0.05859375
4544,0.357421875 0.712890625 0.08203125 0.05859375
4546,0.357421875 0.712890625 0.08203125 0.05859375
4549,0.357421875 0.712890625 0.08203125 0.05859375
4550,0.357421875 0.712890625 0.08203125 0.05859375
4555,0.357421875 0.712890625 0.08203125 0.05859375
4556,0.357421875 0.712890625 0.08203125 0.05859375
4557,0.357421875 0.712890625 0.08203125 0.05859375
4558,0.357421875 0.712890625 0.08203125 0.05859375
4559,0.357421875 0.712890625 0.08203125 0.05859375
4562,0.357421875 0.712890625 0.08203125 0.05859375
4563,0.357421875 0.712890625 0.08203125 0.05859375
4565,0.357421875 0.712890625 0.08203125 0.05859375
4567,0.357421875 0.712890625 0.08203125 0.05859375
4570,0.357421875 0.712890625 0.08203125 0.05859375
4571,0.357421875 0.712890625 0.08203125 0.05859375
4572,0.357421875 0.712890625 0.08203125 0.05859375
4574,0.357421875 0.712890625 0.08203125 0.05859375
4576,0.357421875 0.712890625 0.08203125 0.05859375
4577,0.357421875 0.712890625 0.08203125 0.05859375
4578,0.357421875 0.712890625 0.08203125 0.05859375
4580,0.357421875 0.712890625 0.08203125 0.05859375
4581,0.357421875 0.712890625 0.08203125 0.05859375
4584,0.357421875 0.712890625 0.08203125 0.05859375
4586,0.357421875 0.712890625 0.08203125 0.05859375
4587,0.357421875 0.712890625 0.08203125 0.05859375
4590,0.357421875 0.712890625 0.08203125 0.05859375
4591,0.357421875 0.712890625 0.08203125 0.05859375
4593,0.357421875 0.712890625 0.08203125 0.05859375
4594,0.357421875 0.712890625 0.08203125 0.05859375
4598,0.357421875 0.712890625 0.08203125 0.05859375
4599,0.357421875 0.712890625 0.08203125 0.05859375
4601,0.357421875 0.712890625 0.08203125 0.05859375
4602,0.357421875 0.712890625 0.08203125 0.05859375
4603,0.357421875 0.712890625 0.08203125 0.05859375
4608,0.357421875 0.712890625 0.08203125 0.05859375
4610,0.357421875 0.712890625 0.08203125 0.05859375
4613,0.357421875 0.712890625 0.08203125 0.05859375
4614,0.357421875 0.712890625 0.08203125 0.05859375
4618,0.357421875 0.712890625 0.08203125 0.05859375
4622,0.357421875 0.712890625 0.08203125 0.05859375
4623,0.357421875 0.712890625 0.08203125 0.05859375
4624,0.357421875 0.712890625 0.08203125 0.05859375
4627,0.357421875 0.712890625 0.08203125 0.05859375
4630,0.357421875 0.712890625 0.08203125 0.05859375
4632,0.357421875 0.712890625 0.08203125 0.05859375
4637,0.357421875 0.712890625 0.08203125 0.05859375
4638,0.357421875 0.712890625 0.08203125 0.05859375
4640,0.357421875 0.712890625 0.08203125 0.05859375
4641,0.357421875 0.712890625 0.08203125 0.05859375
4646,0.357421875 0.712890625 0.08203125 0.05859375
4647,0.357421875 0.712890625 0.08203125 0.05859375
4648,0.357421875 0.712890625 0.08203125 0.05859375
4650,0.357421875 0.712890625 0.08203125 0.05859375
4652,0.357421875 0.712890625 0.08203125 0.05859375
4653,0.357421875 0.712890625 0.08203125 0.05859375
4656,0.357421875 0.712890625 0.08203125 0.05859375
4657,0.357421875 0.712890625 0.08203125 0.05859375
4661,0.357421875 0.712890625 0.08203125 0.05859375
4669,0.357421875 0.712890625 0.08203125 0.05859375
4671,0.357421875 0.712890625 0.08203125 0.05859375
4673,0.357421875 0.712890625 0.08203125 0.05859375
4675,0.357421875 0.712890625 0.08203125 0.05859375
4678,0.357421875 0.712890625 0.08203125 0.05859375
4682,0.357421875 0.712890625 0.08203125 0.05859375
4685,0.357421875 0.712890625 0.08203125 0.05859375
4686,0.357421875 0.712890625 0.08203125 0.05859375
4690,0.357421875 0.712890625 0.08203125 0.05859375
4691,0.357421875 0.712890625 0.08203125 0.05859375
4692,0.357421875 0.712890625 0.08203125 0.05859375
4693,0.357421875 0.712890625 0.08203125 0.05859375
4698,0.357421875 0.712890625 0.08203125 0.05859375
4701,0.357421875 0.712890625 0.08203125 0.05859375
4706,0.357421875 0.712890625 0.08203125 0.05859375
4710,0.357421875 0.712890625 0.08203125 0.05859375
4714,0.357421875 0.712890625 0.08203125 0.05859375
4718,0.357421875 0.712890625 0.08203125 0.05859375
4719,0.357421875 0.712890625 0.08203125 0.05859375
4721,0.357421875 0.712890625 0.08203125 0.05859375
4722,0.357421875 0.712890625 0.08203125 0.05859375
4726,0.357421875 0.712890625 0.08203125 0.05859375
4728,0.357421875 0.712890625 0.08203125 0.05859375
4730,0.357421875 0.712890625 0.08203125 0.05859375
4731,0.357421875 0.712890625 0.08203125 0.05859375
4735,0.357421875 0.712890625 0.08203125 0.05859375
4740,0.357421875 0.712890625 0.08203125 0.05859375
4742,0.357421875 0.712890625 0.08203125 0.05859375
4744,0.357421875 0.712890625 0.08203125 0.05859375
4745,0.357421875 0.712890625 0.08203125 0.05859375
4748,0.357421875 0.712890625 0.08203125 0.05859375
4750,0.357421875 0.712890625 0.08203125 0.05859375
4753,0.357421875 0.712890625 0.08203125 0.05859375
4754,0.357421875 0.712890625 0.08203125 0.05859375
4757,0.357421875 0.712890625 0.08203125 0.05859375
4759,0.357421875 0.712890625 0.08203125 0.05859375
4762,0.357421875 0.712890625 0.08203125 0.05859375
4763,0.357421875 0.712890625 0.08203125 0.05859375
4765,0.357421875 0.712890625 0.08203125 0.05859375
4767,0.357421875 0.712890625 0.08203125 0.05859375
4768,0.357421875 0.712890625 0.08203125 0.05859375
4769,0.357421875 0.712890625 0.08203125 0.05859375
4770,0.357421875 0.712890625 0.08203125 0.05859375
4775,0.357421875 0.712890625 0.08203125 0.05859375
4776,0.357421875 0.712890625 0.08203125 0.05859375
4783,0.357421875 0.712890625 0.08203125 0.05859375
4786,0.357421875 0.712890625 0.08203125 0.05859375
4788,0.357421875 0.712890625 0.08203125 0.05859375
4789,0.357421875 0.712890625 0.08203125 0.05859375
4790,0.357421875 0.712890625 0.08203125 0.05859375
4791,0.357421875 0.712890625 0.08203125 0.05859375
4792,0.357421875 0.712890625 0.08203125 0.05859375
4793,0.357421875 0.712890625 0.08203125 0.05859375
4794,0.357421875 0.712890625 0.08203125 0.05859375
4796,0.357421875 0.712890625 0.08203125 0.05859375
4798,0.357421875 0.712890625 0.08203125 0.05859375
4799,0.357421875 0.712890625 0.08203125 0.05859375
4801,0.357421875 0.712890625 0.08203125 0.05859375
4803,0.357421875 0.712890625 0.08203125 0.05859375
4804,0.357421875 0.712890625 0.08203125 0.05859375
4806,0.357421875 0.712890625 0.08203125 0.05859375
4808,0.357421875 0.712890625 0.08203125 0.05859375
4809,0.357421875 0.712890625 0.08203125 0.05859375
4812,0.357421875 0.712890625 0.08203125 0.05859375
4813,0.357421875 0.712890625 0.08203125 0.05859375
4814,0.357421875 0.712890625 0.08203125 0.05859375
4816,0.357421875 0.712890625 0.08203125 0.05859375
4817,0.357421875 0.712890625 0.08203125 0.05859375
4818,0.357421875 0.712890625 0.08203125 0.05859375
4819,0.357421875 0.712890625 0.08203125 0.05859375
4821,0.357421875 0.712890625 0.08203125 0.05859375
4823,0.357421875 0.712890625 0.08203125 0.05859375
4830,0.357421875 0.712890625 0.08203125 0.05859375
4837,0.357421875 0.712890625 0.08203125 0.05859375
4839,0.357421875 0.712890625 0.08203125 0.05859375
4842,0.357421875 0.712890625 0.08203125 0.05859375
4849,0.357421875 0.712890625 0.08203125 0.05859375
4852,0.357421875 0.712890625 0.08203125 0.05859375
4853,0.357421875 0.712890625 0.08203125 0.05859375
4855,0.357421875 0.712890625 0.08203125 0.05859375
4856,0.357421875 0.712890625 0.08203125 0.05859375
4857,0.357421875 0.712890625 0.08203125 0.05859375
4859,0.357421875 0.712890625 0.08203125 0.05859375
4862,0.357421875 0.712890625 0.08203125 0.05859375
4864,0.357421875 0.712890625 0.08203125 0.05859375
4865,0.357421875 0.712890625 0.08203125 0.05859375
4866,0.357421875 0.712890625 0.08203125 0.05859375
4867,0.357421875 0.712890625 0.08203125 0.05859375
4868,0.357421875 0.712890625 0.08203125 0.05859375
4871,0.357421875 0.712890625 0.08203125 0.05859375
4873,0.357421875 0.712890625 0.08203125 0.05859375
4874,0.357421875 0.712890625 0.08203125 0.05859375
4881,0.357421875 0.712890625 0.08203125 0.05859375
4883,0.357421875 0.712890625 0.08203125 0.05859375
4884,0.357421875 0.712890625 0.08203125 0.05859375
4885,0.357421875 0.712890625 0.08203125 0.05859375
4886,0.357421875 0.712890625 0.08203125 0.05859375
4887,0.357421875 0.712890625 0.08203125 0.05859375
4889,0.357421875 0.712890625 0.08203125 0.05859375
4891,0.357421875 0.712890625 0.08203125 0.05859375
4894,0.357421875 0.712890625 0.08203125 0.05859375
4896,0.357421875 0.712890625 0.08203125 0.05859375
4898,0.357421875 0.712890625 0.08203125 0.05859375
4902,0.357421875 0.712890625 0.08203125 0.05859375
4903,0.357421875 0.712890625 0.08203125 0.05859375
4904,0.357421875 0.712890625 0.08203125 0.05859375
4907,0.357421875 0.712890625 0.08203125 0.05859375
4908,0.357421875 0.712890625 0.08203125 0.05859375
4909,0.357421875 0.712890625 0.08203125 0.05859375
4910,0.357421875 0.712890625 0.08203125 0.05859375
4911,0.357421875 0.712890625 0.08203125 0.05859375
4912,0.357421875 0.712890625 0.08203125 0.05859375
4913,0.357421875 0.712890625 0.08203125 0.05859375
4916,0.357421875 0.712890625 0.08203125 0.05859375
4917,0.357421875 0.712890625 0.08203125 0.05859375
4919,0.357421875 0.712890625 0.08203125 0.05859375
4921,0.357421875 0.712890625 0.08203125 0.05859375
4925,0.357421875 0.712890625 0.08203125 0.05859375
4927,0.357421875 0.712890625 0.08203125 0.05859375
4930,0.357421875 0.712890625 0.08203125 0.05859375
4931,0.357421875 0.712890625 0.08203125 0.05859375
4934,0.357421875 0.712890625 0.08203125 0.05859375
4936,0.357421875 0.712890625 0.08203125 0.05859375
4938,0.357421875 0.712890625 0.08203125 0.05859375
4940,0.357421875 0.712890625 0.08203125 0.05859375
4944,0.357421875 0.712890625 0.08203125 0.05859375
4945,0.357421875 0.712890625 0.08203125 0.05859375
4946,0.357421875 0.712890625 0.08203125 0.05859375
4950,0.357421875 0.712890625 0.08203125 0.05859375
4951,0.357421875 0.712890625 0.08203125 0.05859375
4952,0.357421875 0.712890625 0.08203125 0.05859375
4953,0.357421875 0.712890625 0.08203125 0.05859375
4954,0.357421875 0.712890625 0.08203125 0.05859375
4955,0.357421875 0.712890625 0.08203125 0.05859375
4957,0.357421875 0.712890625 0.08203125 0.05859375
4958,0.357421875 0.712890625 0.08203125 0.05859375
4962,0.357421875 0.712890625 0.08203125 0.05859375
4965,0.357421875 0.712890625 0.08203125 0.05859375
4966,0.357421875 0.712890625 0.08203125 0.05859375
4967,0.357421875 0.712890625 0.08203125 0.05859375
4968,0.357421875 0.712890625 0.08203125 0.05859375
4969,0.357421875 0.712890625 0.08203125 0.05859375
4972,0.357421875 0.712890625 0.08203125 0.05859375
4975,0.357421875 0.712890625 0.08203125 0.05859375
4976,0.357421875 0.712890625 0.08203125 0.05859375
4979,0.357421875 0.712890625 0.08203125 0.05859375
4980,0.357421875 0.712890625 0.08203125 0.05859375
4983,0.357421875 0.712890625 0.08203125 0.05859375
4984,0.357421875 0.712890625 0.08203125 0.05859375
4989,0.357421875 0.712890625 0.08203125 0.05859375
4991,0.357421875 0.712890625 0.08203125 0.05859375
4994,0.357421875 0.712890625 0.08203125 0.05859375
4995,0.357421875 0.712890625 0.08203125 0.05859375
4998,0.357421875 0.712890625 0.08203125 0.05859375
4999,0.357421875 0.712890625 0.08203125 0.05859375
5006,0.357421875 0.712890625 0.08203125 0.05859375
5007,0.357421875 0.712890625 0.08203125 0.05859375
5008,0.357421875 0.712890625 0.08203125 0.05859375
5009,0.357421875 0.712890625 0.08203125 0.05859375
5010,0.357421875 0.712890625 0.08203125 0.05859375
5011,0.357421875 0.712890625 0.08203125 0.05859375
5012,0.357421875 0.712890625 0.08203125 0.05859375
5013,0.357421875 0.712890625 0.08203125 0.05859375
5014,0.357421875 0.712890625 0.08203125 0.05859375
5016,0.357421875 0.712890625 0.08203125 0.05859375
5017,0.357421875 0.712890625 0.08203125 0.05859375
5022,0.357421875 0.712890625 0.08203125 0.05859375
5023,0.357421875 0.712890625 0.08203125 0.05859375
5025,0.357421875 0.712890625 0.08203125 0.05859375
5026,0.357421875 0.712890625 0.08203125 0.05859375
5027,0.357421875 0.712890625 0.08203125 0.05859375
5028,0.357421875 0.712890625 0.08203125 0.05859375
5033,0.357421875 0.712890625 0.08203125 0.05859375
5034,0.357421875 0.712890625 0.08203125 0.05859375
5036,0.357421875 0.712890625 0.08203125 0.05859375
5038,0.357421875 0.712890625 0.08203125 0.05859375
5039,0.357421875 0.712890625 0.08203125 0.05859375
5040,0.357421875 0.712890625 0.08203125 0.05859375
5041,0.357421875 0.712890625 0.08203125 0.05859375
5046,0.357421875 0.712890625 0.08203125 0.05859375
5048,0.357421875 0.712890625 0.08203125 0.05859375
5049,0.357421875 0.712890625 0.08203125 0.05859375
5050,0.357421875 0.712890625 0.08203125 0.05859375
5053,0.357421875 0.712890625 0.08203125 0.05859375
5061,0.357421875 0.712890625 0.08203125 0.05859375
5062,0.357421875 0.712890625 0.08203125 0.05859375
5063,0.357421875 0.712890625 0.08203125 0.05859375
5064,0.357421875 0.712890625 0.08203125 0.05859375
5065,0.357421875 0.712890625 0.08203125 0.05859375
5067,0.357421875 0.712890625 0.08203125 0.05859375
5071,0.357421875 0.712890625 0.08203125 0.05859375
5073,0.357421875 0.712890625 0.08203125 0.05859375
5074,0.357421875 0.712890625 0.08203125 0.05859375
5077,0.357421875 0.712890625 0.08203125 0.05859375
5078,0.357421875 0.712890625 0.08203125 0.05859375
5079,0.357421875 0.712890625 0.08203125 0.05859375
5082,0.357421875 0.712890625 0.08203125 0.05859375
5087,0.357421875 0.712890625 0.08203125 0.05859375
5089,0.357421875 0.712890625 0.08203125 0.05859375
5090,0.357421875 0.712890625 0.08203125 0.05859375
5091,0.357421875 0.712890625 0.08203125 0.05859375
5093,0.357421875 0.712890625 0.08203125 0.05859375
5097,0.357421875 0.712890625 0.08203125 0.05859375
5098,0.357421875 0.712890625 0.08203125 0.05859375
5099,0.357421875 0.712890625 0.08203125 0.05859375
5100,0.357421875 0.712890625 0.08203125 0.05859375
5102,0.357421875 0.712890625 0.08203125 0.05859375
5106,0.357421875 0.712890625 0.08203125 0.05859375
5107,0.357421875 0.712890625 0.08203125 0.05859375
5108,0.357421875 0.712890625 0.08203125 0.05859375
5109,0.357421875 0.712890625 0.08203125 0.05859375
5110,0.357421875 0.712890625 0.08203125 0.05859375
5112,0.357421875 0.712890625 0.08203125 0.05859375
5113,0.357421875 0.712890625 0.08203125 0.05859375
5115,0.357421875 0.712890625 0.08203125 0.05859375
5116,0.357421875 0.712890625 0.08203125 0.05859375
5117,0.357421875 0.712890625 0.08203125 0.05859375
5123,0.357421875 0.712890625 0.08203125 0.05859375
5126,0.357421875 0.712890625 0.08203125 0.05859375
5127,0.357421875 0.712890625 0.08203125 0.05859375
5128,0.357421875 0.712890625 0.08203125 0.05859375
5129,0.357421875 0.712890625 0.08203125 0.05859375
5130,0.357421875 0.712890625 0.08203125 0.05859375
5133,0.357421875 0.712890625 0.08203125 0.05859375
5134,0.357421875 0.712890625 0.08203125 0.05859375
5135,0.357421875 0.712890625 0.08203125 0.05859375
5141,0.357421875 0.712890625 0.08203125 0.05859375
5147,0.357421875 0.712890625 0.08203125 0.05859375
5148,0.357421875 0.712890625 0.08203125 0.05859375
5150,0.357421875 0.712890625 0.08203125 0.05859375
5151,0.357421875 0.712890625 0.08203125 0.05859375
5154,0.357421875 0.712890625 0.08203125 0.05859375
5155,0.357421875 0.712890625 0.08203125 0.05859375
5157,0.357421875 0.712890625 0.08203125 0.05859375
5158,0.357421875 0.712890625 0.08203125 0.05859375
5162,0.357421875 0.712890625 0.08203125 0.05859375
5163,0.357421875 0.712890625 0.08203125 0.05859375
5164,0.357421875 0.712890625 0.08203125 0.05859375
5165,0.357421875 0.712890625 0.08203125 0.05859375
5173,0.357421875 0.712890625 0.08203125 0.05859375
5174,0.357421875 0.712890625 0.08203125 0.05859375
5175,0.357421875 0.712890625 0.08203125 0.05859375
5177,0.357421875 0.712890625 0.08203125 0.05859375
5178,0.357421875 0.712890625 0.08203125 0.05859375
5179,0.357421875 0.712890625 0.08203125 0.05859375
5183,0.357421875 0.712890625 0.08203125 0.05859375
5184,0.357421875 0.712890625 0.08203125 0.05859375
5186,0.357421875 0.712890625 0.08203125 0.05859375
5187,0.357421875 0.712890625 0.08203125 0.05859375
5189,0.357421875 0.712890625 0.08203125 0.05859375
5190,0.357421875 0.712890625 0.08203125 0.05859375
5192,0.357421875 0.712890625 0.08203125 0.05859375
5193,0.357421875 0.712890625 0.08203125 0.05859375
5202,0.357421875 0.712890625 0.08203125 0.05859375
5204,0.357421875 0.712890625 0.08203125 0.05859375
5206,0.357421875 0.712890625 0.08203125 0.05859375
5208,0.357421875 0.712890625 0.08203125 0.05859375
5210,0.357421875 0.712890625 0.08203125 0.05859375
5211,0.357421875 0.712890625 0.08203125 0.05859375
5213,0.357421875 0.712890625 0.08203125 0.05859375
5214,0.357421875 0.712890625 0.08203125 0.05859375
5218,0.357421875 0.712890625 0.08203125 0.05859375
5220,0.357421875 0.712890625 0.08203125 0.05859375
5223,0.357421875 0.712890625 0.08203125 0.05859375
5225,0.357421875 0.712890625 0.08203125 0.05859375
5226,0.357421875 0.712890625 0.08203125 0.05859375
5228,0.357421875 0.712890625 0.08203125 0.05859375
5229,0.357421875 0.712890625 0.08203125 0.05859375
5231,0.357421875 0.712890625 0.08203125 0.05859375
5232,0.357421875 0.712890625 0.08203125 0.05859375
5233,0.357421875 0.712890625 0.08203125 0.05859375
5235,0.357421875 0.712890625 0.08203125 0.05859375
5236,0.357421875 0.712890625 0.08203125 0.05859375
5242,0.357421875 0.712890625 0.08203125 0.05859375
5245,0.357421875 0.712890625 0.08203125 0.05859375
5246,0.357421875 0.712890625 0.08203125 0.05859375
5248,0.357421875 0.712890625 0.08203125 0.05859375
5251,0.357421875 0.712890625 0.08203125 0.05859375
5260,0.357421875 0.712890625 0.08203125 0.05859375
5264,0.357421875 0.712890625 0.08203125 0.05859375
5268,0.357421875 0.712890625 0.08203125 0.05859375
5278,0.357421875 0.712890625 0.08203125 0.05859375
5280,0.357421875 0.712890625 0.08203125 0.05859375
5281,0.357421875 0.712890625 0.08203125 0.05859375
5284,0.357421875 0.712890625 0.08203125 0.05859375
5286,0.357421875 0.712890625 0.08203125 0.05859375
5290,0.357421875 0.712890625 0.08203125 0.05859375
5291,0.357421875 0.712890625 0.08203125 0.05859375
5292,0.357421875 0.712890625 0.08203125 0.05859375
5293,0.357421875 0.712890625 0.08203125 0.05859375
5295,0.357421875 0.712890625 0.08203125 0.05859375
5298,0.357421875 0.712890625 0.08203125 0.05859375
5299,0.357421875 0.712890625 0.08203125 0.05859375
5303,0.357421875 0.712890625 0.08203125 0.05859375
5306,0.357421875 0.712890625 0.08203125 0.05859375
5308,0.357421875 0.712890625 0.08203125 0.05859375
5309,0.357421875 0.712890625 0.08203125 0.05859375
5311,0.357421875 0.712890625 0.08203125 0.05859375
5315,0.357421875 0.712890625 0.08203125 0.05859375
5316,0.357421875 0.712890625 0.08203125 0.05859375
5318,0.357421875 0.712890625 0.08203125 0.05859375
5325,0.357421875 0.712890625 0.08203125 0.05859375
5326,0.357421875 0.712890625 0.08203125 0.05859375
5327,0.357421875 0.712890625 0.08203125 0.05859375
5329,0.357421875 0.712890625 0.08203125 0.05859375
5334,0.357421875 0.712890625 0.08203125 0.05859375
5336,0.357421875 0.712890625 0.08203125 0.05859375
5337,0.357421875 0.712890625 0.08203125 0.05859375
5340,0.357421875 0.712890625 0.08203125 0.05859375
5345,0.357421875 0.712890625 0.08203125 0.05859375
5346,0.357421875 0.712890625 0.08203125 0.05859375
5348,0.357421875 0.712890625 0.08203125 0.05859375
5349,0.357421875 0.712890625 0.08203125 0.05859375
5350,0.357421875 0.712890625 0.08203125 0.05859375
5351,0.357421875 0.712890625 0.08203125 0.05859375
5353,0.357421875 0.712890625 0.08203125 0.05859375
5354,0.357421875 0.712890625 0.08203125 0.05859375
5355,0.357421875 0.712890625 0.08203125 0.05859375
5356,0.357421875 0.712890625 0.08203125 0.05859375
5357,0.357421875 0.712890625 0.08203125 0.05859375
5359,0.357421875 0.712890625 0.08203125 0.05859375
5362,0.357421875 0.712890625 0.08203125 0.05859375
5363,0.357421875 0.712890625 0.08203125 0.05859375
5365,0.357421875 0.712890625 0.08203125 0.05859375
5366,0.357421875 0.712890625 0.08203125 0.05859375
5369,0.357421875 0.712890625 0.08203125 0.05859375
5371,0.357421875 0.712890625 0.08203125 0.05859375
5372,0.357421875 0.712890625 0.08203125 0.05859375
5373,0.357421875 0.712890625 0.08203125 0.05859375
5376,0.357421875 0.712890625 0.08203125 0.05859375
5377,0.357421875 0.712890625 0.08203125 0.05859375
5378,0.357421875 0.712890625 0.08203125 0.05859375
5381,0.357421875 0.712890625 0.08203125 0.05859375
5390,0.357421875 0.712890625 0.08203125 0.05859375
5392,0.357421875 0.712890625 0.08203125 0.05859375
5393,0.357421875 0.712890625 0.08203125 0.05859375
5401,0.357421875 0.712890625 0.08203125 0.05859375
5406,0.357421875 0.712890625 0.08203125 0.05859375
5407,0.357421875 0.712890625 0.08203125 0.05859375
5408,0.357421875 0.712890625 0.08203125 0.05859375
5414,0.357421875 0.712890625 0.08203125 0.05859375
5415,0.357421875 0.712890625 0.08203125 0.05859375
5418,0.357421875 0.712890625 0.08203125 0.05859375
5419,0.357421875 0.712890625 0.08203125 0.05859375
5423,0.357421875 0.712890625 0.08203125 0.05859375
5424,0.357421875 0.712890625 0.08203125 0.05859375
5425,0.357421875 0.712890625 0.08203125 0.05859375
5427,0.357421875 0.712890625 0.08203125 0.05859375
5431,0.357421875 0.712890625 0.08203125 0.05859375
5432,0.357421875 0.712890625 0.08203125 0.05859375
5433,0.357421875 0.712890625 0.08203125 0.05859375
5435,0.357421875 0.712890625 0.08203125 0.05859375
5437,0.357421875 0.712890625 0.08203125 0.05859375
5441,0.357421875 0.712890625 0.08203125 0.05859375
5444,0.357421875 0.712890625 0.08203125 0.05859375
5445,0.357421875 0.712890625 0.08203125 0.05859375
5447,0.357421875 0.712890625 0.08203125 0.05859375
5448,0.357421875 0.712890625 0.08203125 0.05859375
5450,0.357421875 0.712890625 0.08203125 0.05859375
5451,0.357421875 0.712890625 0.08203125 0.05859375
5454,0.357421875 0.712890625 0.08203125 0.05859375
5455,0.357421875 0.712890625 0.08203125 0.05859375
5457,0.357421875 0.712890625 0.08203125 0.05859375
5462,0.357421875 0.712890625 0.08203125 0.05859375
5464,0.357421875 0.712890625 0.08203125 0.05859375
5465,0.357421875 0.712890625 0.08203125 0.05859375
5466,0.357421875 0.712890625 0.08203125 0.05859375
5467,0.357421875 0.712890625 0.08203125 0.05859375
5469,0.357421875 0.712890625 0.08203125 0.05859375
5471,0.357421875 0.712890625 0.08203125 0.05859375
5474,0.357421875 0.712890625 0.08203125 0.05859375
5476,0.357421875 0.712890625 0.08203125 0.05859375
5477,0.357421875 0.712890625 0.08203125 0.05859375
5478,0.357421875 0.712890625 0.08203125 0.05859375
5482,0.357421875 0.712890625 0.08203125 0.05859375
5483,0.357421875 0.712890625 0.08203125 0.05859375
5486,0.357421875 0.712890625 0.08203125 0.05859375
5487,0.357421875 0.712890625 0.08203125 0.05859375
5488,0.357421875 0.712890625 0.08203125 0.05859375
5491,0.357421875 0.712890625 0.08203125 0.05859375
5495,0.357421875 0.712890625 0.08203125 0.05859375
5497,0.357421875 0.712890625 0.08203125 0.05859375
5502,0.357421875 0.712890625 0.08203125 0.05859375
5507,0.357421875 0.712890625 0.08203125 0.05859375
5508,0.357421875 0.712890625 0.08203125 0.05859375
5510,0.357421875 0.712890625 0.08203125 0.05859375
5512,0.357421875 0.712890625 0.08203125 0.05859375
5513,0.357421875 0.712890625 0.08203125 0.05859375
5514,0.357421875 0.712890625 0.08203125 0.05859375
5517,0.357421875 0.712890625 0.08203125 0.05859375
5519,0.357421875 0.712890625 0.08203125 0.05859375
5522,0.357421875 0.712890625 0.08203125 0.05859375
5523,0.357421875 0.712890625 0.08203125 0.05859375
5529,0.357421875 0.712890625 0.08203125 0.05859375
5530,0.357421875 0.712890625 0.08203125 0.05859375
5533,0.357421875 0.712890625 0.08203125 0.05859375
